date;price;Class;bedrooms;bathrooms;sqft_living;sqft_lot;floors;waterfront;view;condition;sqft_above;sqft_basement;yr_built;yr_renovated;street;city;statezip;country
19/05/2014 0:00;373000;MAC;3.0;2.5;1670;3565;2.0;0;0;3;1670;0;1999;0;18581 134th Pl NE;Woodinville;WA 98072;USA
22/05/2014 0:00;373500;MAC;2.0;1.0;800;3330;1.0;0;0;3;800;0;1918;0;108 NW 41st St;Seattle;WA 98107;USA
21/05/2014 0:00;374000;MAC;3.0;1.75;2000;9416;1.0;0;0;4;2000;0;1961;2001;12401 NE 108th Ln;Kirkland;WA 98033;USA
7/05/2014 0:00;375000;MAC;3.0;2.5;1830;13042;2.0;0;0;3;1830;0;1990;2009;25408 Lake Wilderness Country Club Dr SE;Maple Valley;WA 98038;USA
13/05/2014 0:00;375000;MAC;3.0;1.0;1190;9486;1.0;0;0;4;1190;0;1953;1983;217 SW 191st St;Normandy Park;WA 98166;USA
15/05/2014 0:00;375000;MAC;4.0;1.75;1890;8000;1.0;0;0;4;1250;640;1960;2001;2145 N 178th St;Shoreline;WA 98133;USA
16/05/2014 0:00;375000;MAC;3.0;1.5;1100;1751;2.0;0;0;3;940;160;2007;0;2001 S Norman St;Seattle;WA 98144;USA
16/05/2014 0:00;375000;MAC;4.0;2.5;2790;7956;2.0;0;0;3;2790;0;2005;0;26004 18th Ave S;Des Moines;WA 98198;USA
23/05/2014 0:00;375000;MAC;2.0;2.5;750;1430;2.0;0;0;3;750;0;2006;0;1700 E Columbia St;Seattle;WA 98122;USA
27/05/2014 0:00;375000;MAC;3.0;1.75;1440;8775;1.0;0;0;3;1440;0;1973;2013;13607 128th Ave NE;Kirkland;WA 98034;USA
27/05/2014 0:00;375000;MAC;3.0;1.5;2000;7294;1.0;0;0;3;1520;480;1965;1993;5230 S Rose St;Seattle;WA 98118;USA
9/05/2014 0:00;376000;MAC;3.0;2.0;1340;1384;3.0;0;0;3;1340;0;2008;0;9245-9249 Fremont Ave N;Seattle;WA 98103;USA
20/05/2014 0:00;376000;MAC;2.0;1.0;1150;4000;1.0;0;0;3;1150;0;1947;2012;2825 W Elmore St;Seattle;WA 98199;USA
16/05/2014 0:00;377500;MAC;3.0;2.25;1410;1377;2.0;0;0;3;1290;120;2005;0;2012 NW Boulder Way Dr;Issaquah;WA 98027;USA
23/05/2014 0:00;377691;MAC;5.0;1.75;2120;8399;1.0;0;0;4;1320;800;1942;1982;18318 Meridian Ave N;Shoreline;WA 98133;USA
23/05/2014 0:00;379000;MAC;2.0;1.0;800;6380;1.0;0;2;3;800;0;1940;1996;1709 NE 86th St;Seattle;WA 98115;USA
7/05/2014 0:00;379500;MAC;2.0;1.0;1640;17335;1.0;0;0;3;840;800;1978;0;3301-3389 289th Ave NE;Redmond;WA 98053;USA
3/05/2014 0:00;379880;MAC;3.0;2.5;1650;14054;1.0;0;0;4;1130;520;1986;0;13256 242nd Pl SE;Issaquah;WA 98027;USA
6/05/2014 0:00;379900;MAC;4.0;1.75;1500;11600;1.0;0;0;4;1000;500;1955;2009;15007 75th Ave NE;Kenmore;WA 98028;USA
5/05/2014 0:00;379950;MAC;4.0;1.75;1970;9389;1.0;0;0;5;1140;830;1960;0;1701 N 204th Pl;Shoreline;WA 98133;USA
16/05/2014 0:00;379950;MAC;3.0;3.25;1860;1787;3.0;0;0;3;1860;0;2007;0;17510 12th Ave NE;Shoreline;WA 98155;USA
26/05/2014 0:00;379950;MAC;3.0;1.5;1690;9144;1.0;0;0;4;1140;550;1956;0;6601 NE 153rd Pl;Kenmore;WA 98028;USA
7/05/2014 0:00;380000;MAC;5.0;1.75;3000;6000;1.0;0;0;5;1500;1500;1958;0;8514 S 124th St;Seattle;WA 98178;USA
20/05/2014 0:00;380000;MAC;4.0;3.0;2800;9764;2.0;0;0;3;2800;0;2002;0;24729 SE 276th Pl;Maple Valley;WA 98038;USA
20/05/2014 0:00;380000;MAC;3.0;1.75;1690;1468;2.0;0;0;3;1380;310;2008;0;4355 Jill Pl S;Seattle;WA 98108;USA
22/05/2014 0:00;380000;MAC;2.0;2.5;1230;987;2.0;0;0;3;1060;170;2011;0;2031 S Washington St;Seattle;WA 98144;USA
22/05/2014 0:00;380000;MAC;5.0;3.5;2420;4670;2.0;0;0;3;2420;0;2013;1923;8803 38th Ave S;Seattle;WA 98118;USA
28/05/2014 0:00;380000;MAC;3.0;2.0;1660;8281;1.0;0;0;3;1660;0;1949;1998;5021 Fauntleroy Way SW;Seattle;WA 98136;USA
9/05/2014 0:00;382000;MAC;3.0;3.25;1410;1253;3.0;0;0;3;1410;0;2005;0;9507 Ashworth Ave N;Seattle;WA 98103;USA
2/05/2014 0:00;382500;MAC;4.0;1.75;1560;8700;1.0;0;0;4;1560;0;1967;0;14104 119th Ave NE;Kirkland;WA 98034;USA
12/05/2014 0:00;383000;MAC;4.0;2.5;2160;6223;2.0;0;0;3;2160;0;2010;0;22442-22446 Southeast 281st Court;Maple Valley;WA 98038;USA
23/05/2014 0:00;383000;MAC;3.0;1.0;1800;5612;1.0;0;0;4;1200;600;1942;1982;8639 36th Ave SW;Seattle;WA 98126;USA
20/05/2014 0:00;384000;MAC;3.0;2.5;1700;4000;2.0;0;0;3;1700;0;2003;0;35131 SE Ridge St;Snoqualmie;WA 98065;USA
5/05/2014 0:00;384900;MAC;5.0;2.5;3090;12750;1.0;0;0;3;1750;1340;1968;1997;114 SW 292nd St;Federal Way;WA 98023;USA
2/05/2014 0:00;385000;MAC;3.0;3.25;1320;1327;2.0;0;0;3;1040;280;2008;0;3400 21st Ave W;Seattle;WA 98199;USA
6/05/2014 0:00;385000;MAC;3.0;1.75;1900;5520;1.0;0;0;3;1280;620;1982;0;5215 32nd Ave S;Seattle;WA 98118;USA
8/05/2014 0:00;385000;MAC;3.0;1.75;1890;9920;1.0;0;0;3;1230;660;1944;0;14317 22nd Ave NE;Seattle;WA 98125;USA
13/05/2014 0:00;385000;MAC;3.0;2.0;1480;6600;1.0;0;2;3;740;740;1943;2002;4115 SW 106th St;Seattle;WA 98146;USA
14/05/2014 0:00;385000;MAC;4.0;1.75;1620;4980;1.0;0;0;4;860;760;1947;1988;10037 Interlake Ave N;Seattle;WA 98133;USA
16/05/2014 0:00;385000;MAC;3.0;1.75;1180;10541;1.0;0;0;4;940;240;1981;0;23013 NE 28th St;Sammamish;WA 98074;USA
20/05/2014 0:00;385000;MAC;3.0;1.5;1490;9630;1.0;0;0;4;1490;0;1959;0;6428 NE 184th St;Kenmore;WA 98028;USA
22/05/2014 0:00;385000;MAC;3.0;1.0;1250;7300;1.0;0;0;4;1250;0;1956;0;16204 SE 8th St;Bellevue;WA 98008;USA
21/05/2014 0:00;385500;MAC;3.0;2.0;1540;7947;1.0;0;0;3;1120;420;1961;2004;9215 NE 183rd St;Bothell;WA 98011;USA
15/05/2014 0:00;386380;MAC;3.0;2.5;1720;3600;2.0;0;0;3;1720;0;2010;0;9881 244th Pl NE;Redmond;WA 98053;USA
19/05/2014 0:00;386591;MAC;3.0;2.5;1690;1613;2.0;0;0;3;1150;540;2014;0;2500 Mulberry Walk NE;Issaquah;WA 98029;USA
6/05/2014 0:00;387000;MAC;3.0;1.0;1230;9568;1.0;0;0;5;1230;0;1962;0;12116 SE 71st Pl;Newcastle;WA 98056;USA
9/05/2014 0:00;387000;MAC;3.0;2.25;1445;1606;2.0;0;0;3;1300;145;2003;0;206-458 Lingering Pine Dr NW;Issaquah;WA 98027;USA
20/05/2014 0:00;387000;MAC;2.0;2.25;1230;1280;2.0;0;0;3;960;270;2012;1912;801-921 Martin Luther King Jr Way S;Seattle;WA 98144;USA
20/05/2014 0:00;387500;MAC;4.0;1.0;1320;4440;1.5;0;0;3;1320;0;1929;0;1505 29th Ave;Seattle;WA 98122;USA
23/05/2014 0:00;388000;MAC;4.0;2.5;2440;7155;2.0;0;0;3;2440;0;1993;0;16032 SE 170th Pl;Renton;WA 98058;USA
27/05/2014 0:00;389000;MAC;5.0;2.0;2330;10750;1.0;0;0;4;1190;1140;1962;0;14323 73rd Ave NE;Kenmore;WA 98028;USA
29/05/2014 0:00;389000;MAC;2.0;1.0;910;7000;1.0;0;0;3;910;0;1952;2008;2043 NE 98th St;Seattle;WA 98115;USA
22/05/2014 0:00;389950;MAC;4.0;2.5;3140;8060;2.0;0;0;3;3140;0;1991;0;32800 7th Ave SW;Federal Way;WA 98023;USA
21/05/2014 0:00;389999;MAC;3.0;2.25;1445;1471;2.0;0;0;3;1300;145;2003;0;206 Lingering Pine Dr NW;Issaquah;WA 98027;USA
6/05/2014 0:00;390000;MAC;3.0;1.75;1260;6500;1.0;0;0;4;1260;0;1966;0;1415 168th Ave NE;Bellevue;WA 98008;USA
6/05/2014 0:00;390000;MAC;5.0;3.75;2890;5000;1.0;0;0;3;1310;1580;2006;0;3665 Renton Ave S;Seattle;WA 98144;USA
15/05/2014 0:00;390000;MAC;3.0;2.5;2240;10800;2.0;0;0;3;2240;0;1996;0;15839 84th Ave NE;Kenmore;WA 98028;USA
19/05/2014 0:00;390000;MAC;4.0;2.5;2490;8290;2.0;0;0;3;2490;0;1999;0;30271 129th Ave SE;Auburn;WA 98092;USA
20/05/2014 0:00;390000;MAC;4.0;2.25;1770;33132;1.0;0;0;4;1190;580;1965;0;14223 SE 179th Pl;Renton;WA 98058;USA
14/05/2014 0:00;394475;MAC;2.0;1.0;830;4000;1.0;0;0;3;830;0;1955;2005;8715 17th Ave NW;Seattle;WA 98117;USA
10/05/2014 0:00;394950;MAC;3.0;2.5;1350;1250;3.0;0;0;3;1270;80;2006;0;5940 California Ave SW;Seattle;WA 98136;USA
20/05/2014 0:00;395000;MAC;3.0;1.5;1080;2940;1.5;0;0;4;1080;0;1920;0;7505 Ravenna Ave NE;Seattle;WA 98115;USA
28/05/2014 0:00;395000;MAC;3.0;2.5;2250;3757;2.0;0;0;3;2250;0;2006;0;6730 SE 5th St;Renton;WA 98059;USA
29/05/2014 0:00;395000;MAC;2.0;1.0;1320;1824;1.5;0;0;4;1320;0;1909;1989;2000 30th Ave S;Seattle;WA 98144;USA
15/05/2014 0:00;395300;MAC;3.0;1.5;1120;7000;1.0;0;0;3;1120;0;1955;2005;1323 145th Ave SE;Bellevue;WA 98007;USA
21/05/2014 0:00;396450;MAC;3.0;1.75;1540;12446;1.0;0;0;5;1540;0;1967;0;1106-1128 Lewis Ln SE;Issaquah;WA 98027;USA
20/05/2014 0:00;396675;MAC;2.0;1.0;1730;6375;2.0;0;0;4;1730;0;1945;0;7358 28th Ave SW;Seattle;WA 98126;USA
6/05/2014 0:00;397000;MAC;4.0;2.0;1440;7680;1.0;0;0;3;1200;240;1971;0;10601 NE 138th Pl;Kirkland;WA 98034;USA
22/05/2014 0:00;398000;MAC;2.0;1.0;590;10945;1.5;0;0;3;590;0;1983;2009;29613-29615 232nd Ave SE;Black Diamond;WA 98010;USA
5/05/2014 0:00;398750;MAC;3.0;2.5;2230;4000;2.0;0;0;3;2230;0;1954;2005;2601 21st Ave S;Seattle;WA 98144;USA
27/05/2014 0:00;399000;MAC;4.0;2.5;2870;9292;2.0;0;0;3;2540;330;1979;2014;16727 163rd Pl SE;Renton;WA 98058;USA
23/05/2014 0:00;399500;MAC;3.0;1.75;2420;12676;2.0;0;0;3;2420;0;1911;1986;227 W Park St;North Bend;WA 98045;USA
27/05/2014 0:00;399950;MAC;3.0;3.0;1296;1051;3.0;0;0;3;1296;0;2009;0;12303 Sand Point Way NE;Seattle;WA 98125;USA
2/05/2014 0:00;400000;MAC;4.0;2.5;3630;42884;1.5;0;0;3;2300;1330;1979;2014;5172-5198 Heather Ave SE;Auburn;WA 98092;USA
5/05/2014 0:00;400000;MAC;2.0;1.75;2110;9519;1.0;0;0;2;2110;0;1948;0;2120 NE 168th St;Shoreline;WA 98155;USA
5/05/2014 0:00;400000;MAC;2.0;1.0;840;5510;1.0;0;0;3;840;0;1955;2005;4515 SW Trenton St;Seattle;WA 98136;USA
14/05/2014 0:00;400000;MAC;2.0;1.0;980;2130;1.0;0;0;4;860;120;1918;1974;6520-6588 8th Ave NW;Seattle;WA 98117;USA
15/05/2014 0:00;400000;MAC;3.0;1.0;1630;10304;1.0;0;0;5;1630;0;1953;0;17228 11th Ave NE;Shoreline;WA 98155;USA
16/05/2014 0:00;400000;MAC;3.0;2.5;2740;83199;2.0;0;4;3;2740;0;1973;2013;27200-27218 52nd Ave S;Kent;WA 98032;USA
22/05/2014 0:00;400000;MAC;3.0;1.0;1040;6250;1.0;0;0;3;1040;0;1942;1999;5440 42nd Ave SW;Seattle;WA 98136;USA
27/05/2014 0:00;400000;MAC;2.0;1.0;1470;6120;1.0;0;0;2;1470;0;1940;0;3825 NE 87th St;Seattle;WA 98115;USA
29/05/2014 0:00;400000;MAC;4.0;1.5;1390;7200;1.0;0;0;3;1140;250;1965;1993;2150 N 128th St;Seattle;WA 98133;USA
29/05/2014 0:00;400000;MAC;4.0;2.75;1240;3867;1.0;0;0;3;800;440;1987;2000;12001 Bartlett Ave NE;Seattle;WA 98125;USA
29/05/2014 0:00;400000;MAC;5.0;2.0;1930;9747;1.0;0;0;4;1020;910;1962;0;20210 78th Pl NE;Kenmore;WA 98028;USA
29/05/2014 0:00;400000;MAC;4.0;2.0;1670;12056;1.0;0;0;3;1670;0;1955;2005;7221 NE 156th St;Kenmore;WA 98028;USA
8/05/2014 0:00;402000;MAC;3.0;2.5;1960;8000;1.0;0;0;4;1290;670;1977;0;12207 NE 139th Pl;Kirkland;WA 98034;USA
23/05/2014 0:00;402000;MAC;3.0;2.0;1540;1827;2.0;0;0;3;1540;0;2005;0;2460 NE Park Dr;Issaquah;WA 98029;USA
29/05/2014 0:00;402000;MAC;2.0;1.0;710;1173;2.0;0;0;4;710;0;1943;0;2348 Fairview Ave E;Seattle;WA 98102;USA
9/05/2014 0:00;402500;MAC;4.0;2.5;2600;11951;2.0;0;0;3;2600;0;1988;2000;33134 3rd Ct SW;Federal Way;WA 98023;USA
2/05/2014 0:00;403000;MAC;3.0;2.0;1960;13100;1.0;0;2;5;1650;310;1957;0;17825 4th Ave SW;Normandy Park;WA 98166;USA
8/05/2014 0:00;403000;MAC;3.0;2.75;2090;8354;2.0;0;0;3;2090;0;2012;1912;27930 NE 147th Pl;Duvall;WA 98019;USA
6/05/2014 0:00;404000;MAC;4.0;1.75;1840;10720;1.0;0;0;3;960;880;1958;2004;16020 SE 2nd St;Bellevue;WA 98008;USA
5/05/2014 0:00;405000;MAC;2.0;3.0;1410;1240;2.0;0;0;3;1140;270;2006;0;9126 45th Ave SW;Seattle;WA 98136;USA
7/05/2014 0:00;405000;MAC;3.0;2.25;1660;8307;1.0;0;0;4;1660;0;1961;2001;605 N 178th St;Shoreline;WA 98133;USA
8/05/2014 0:00;405000;MAC;2.0;1.0;1020;8155;1.0;0;0;4;1020;0;1948;0;13221 3rd Ave NW;Seattle;WA 98177;USA
13/05/2014 0:00;405000;MAC;4.0;1.75;2180;13529;1.0;0;0;3;1090;1090;1956;2001;16722 32nd Pl NE;Lake Forest Park;WA 98155;USA
20/05/2014 0:00;405000;MAC;5.0;2.5;2430;4781;2.0;0;0;3;2430;0;2001;0;16819 SE 171st Pl;Renton;WA 98058;USA
21/05/2014 0:00;405000;MAC;3.0;1.75;2470;9620;1.0;0;1;4;1570;900;1962;0;1018 S 226th St;Des Moines;WA 98198;USA
27/05/2014 0:00;405000;MAC;3.0;1.75;1980;8100;1.0;0;0;4;1310;670;1949;1985;2317 N 147th St;Shoreline;WA 98133;USA
27/05/2014 0:00;405000;MAC;2.0;1.0;910;6490;1.0;0;0;3;910;0;1942;1999;8221 21st Ave NE;Seattle;WA 98115;USA
29/05/2014 0:00;405000;MAC;3.0;2.0;1240;14404;1.0;0;0;3;1240;0;1988;2000;6019 210th Ave NE;Redmond;WA 98053;USA
29/05/2014 0:00;405000;MAC;5.0;1.75;1880;10000;1.0;0;0;3;960;920;1963;2008;10414 NE 131st St;Kirkland;WA 98034;USA
14/05/2014 0:00;405100;MAC;2.0;1.0;840;3522;1.0;0;0;3;840;0;1947;2012;2901 W Elmore St;Seattle;WA 98199;USA
5/05/2014 0:00;406100;MAC;3.0;2.25;1410;1332;3.0;0;0;3;1410;0;2005;0;8536 Interlake Ave N;Seattle;WA 98103;USA
6/05/2014 0:00;407000;MAC;4.0;2.25;2810;23400;1.0;0;1;3;1710;1100;1958;2004;23024-23198 17th Ave S;Des Moines;WA 98198;USA
2/05/2014 0:00;407500;MAC;3.0;2.5;1930;10460;2.0;0;0;3;1930;0;1996;0;4314 NE 6th Pl;Renton;WA 98059;USA
22/05/2014 0:00;408000;MAC;3.0;2.25;1950;7221;1.0;0;0;4;1950;0;2006;0;3742 S 192nd St;SeaTac;WA 98188;USA
16/05/2014 0:00;408200;MAC;3.0;2.5;1800;5761;2.0;0;0;4;1800;0;1990;0;8124 24th Ave SW;Seattle;WA 98106;USA
20/05/2014 0:00;409316;MAC;3.0;2.5;1800;3168;2.0;0;0;3;1800;0;2014;0;7416 Better Way Loop SE;Snoqualmie;WA 98065;USA
7/05/2014 0:00;409500;MAC;4.0;2.75;2140;13000;1.0;0;0;3;1320;820;1968;1997;19302 65th Pl NE;Kenmore;WA 98028;USA
5/05/2014 0:00;410000;MAC;3.0;2.25;1800;36704;1.0;0;0;4;1360;440;1978;2000;24502 SE Mirrormont Dr;Issaquah;WA 98027;USA
12/05/2014 0:00;410000;MAC;3.0;2.25;2200;16921;2.0;0;0;3;2200;0;1987;2000;21709 SE 255th Pl;Maple Valley;WA 98038;USA
17/05/2014 0:00;410000;MAC;3.0;2.0;1700;4250;1.0;0;0;3;890;810;1944;0;2204 W Emerson St;Seattle;WA 98199;USA
23/05/2014 0:00;410000;MAC;3.0;2.0;1650;9641;1.5;0;0;3;1650;0;1983;2009;12721 83rd Ct NE;Kirkland;WA 98034;USA
19/05/2014 0:00;411000;MAC;4.0;2.75;2500;5257;2.0;0;0;3;2500;0;1966;1963;8309 36th Ave S;Seattle;WA 98118;USA
29/05/2014 0:00;412000;MAC;3.0;1.75;1950;52256;1.0;0;0;4;1950;0;1985;0;32119 199th Ave SE;Kent;WA 98042;USA
15/05/2014 0:00;412500;MAC;3.0;1.5;1490;8475;1.0;0;0;4;1490;0;1963;0;5419 156th Ave NE;Redmond;WA 98052;USA
13/05/2014 0:00;413000;MAC;4.0;1.0;1410;6000;1.0;0;0;3;810;600;1925;2002;4118 32nd Ave SW;Seattle;WA 98126;USA
8/05/2014 0:00;413450;MAC;3.0;2.5;1540;1614;3.0;0;0;3;1470;70;2008;0;9202A Interlake Ave N;Seattle;WA 98103;USA
19/05/2014 0:00;413500;MAC;2.0;1.0;770;4000;1.0;0;0;5;770;0;1924;1956;615 NW 92nd St;Seattle;WA 98117;USA
21/05/2014 0:00;413800;MAC;3.0;2.0;1440;4421;1.0;0;0;3;1440;0;2007;0;23571-23613 NE Twinberry Way;Redmond;WA 98053;USA
5/05/2014 0:00;415000;MAC;3.0;2.25;1620;998;2.5;0;0;3;1540;80;2010;0;935 4th Ave NE;Issaquah;WA 98029;USA
7/05/2014 0:00;415000;MAC;4.0;3.0;1830;9548;2.0;0;0;3;1830;0;1991;0;15204 88th Ave NE;Bothell;WA 98028;USA
9/05/2014 0:00;415000;MAC;4.0;2.25;3060;48787;2.0;0;0;3;3060;0;1992;0;31701-31799 SE 291st St;Ravensdale;WA 98051;USA
13/05/2014 0:00;415000;MAC;3.0;1.75;1960;5000;1.0;0;0;5;980;980;1911;1984;4958 12th Ave S;Seattle;WA 98108;USA
18/05/2014 0:00;415000;MAC;3.0;2.5;2480;8342;2.0;0;0;3;2480;0;1986;0;18303 155th Pl SE;Renton;WA 98058;USA
20/05/2014 0:00;415000;MAC;2.0;1.0;1050;60113;1.0;0;0;4;1050;0;1943;0;3720 S 312th Ln;Auburn;WA 98001;USA
20/05/2014 0:00;415000;MAC;3.0;2.25;1970;2377;2.0;0;0;3;1680;290;2008;0;4351 Jill Pl S;Seattle;WA 98108;USA
27/05/2014 0:00;415000;MAC;3.0;2.25;1950;8868;1.0;0;0;3;1350;600;1964;2000;1531 NE 172nd St;Shoreline;WA 98155;USA
27/05/2014 0:00;415000;MAC;5.0;1.5;1900;10226;1.0;0;0;3;1130;770;1961;2004;8605 NE 137th St;Kirkland;WA 98034;USA
23/05/2014 0:00;416000;MAC;3.0;1.5;1110;9762;1.0;0;0;4;1110;0;1963;0;14222 NE 80th Pl;Redmond;WA 98052;USA
5/05/2014 0:00;416286;MAC;3.0;2.5;1408;989;3.0;0;0;3;1408;0;2005;0;7809 12th Ave NE;Seattle;WA 98115;USA
15/05/2014 0:00;417000;MAC;3.0;1.5;1340;10224;1.0;0;0;4;1340;0;1956;0;3825 138th Ave SE;Bellevue;WA 98006;USA
7/05/2014 0:00;417250;MAC;3.0;2.25;1606;1452;3.0;0;0;3;1606;0;2009;0;12303 Sand Point Way NE;Seattle;WA 98125;USA
5/05/2014 0:00;418000;MAC;3.0;2.0;1410;6030;1.5;0;0;4;1410;0;1930;0;901 N 97th St;Seattle;WA 98103;USA
2/05/2014 0:00;419000;MAC;3.0;1.5;1570;6700;1.0;0;0;4;1570;0;1956;0;15424 SE 9th St;Bellevue;WA 98007;USA
5/05/2014 0:00;419190;MAC;2.0;2.5;1590;1426;2.0;0;0;3;1590;0;2014;0;1273 NE Hickory Ln;Issaquah;WA 98029;USA
2/05/2014 0:00;420000;MAC;3.0;2.25;2000;8030;1.0;0;0;4;1000;1000;1963;0;857 170th Pl NE;Bellevue;WA 98008;USA
7/05/2014 0:00;420000;MAC;2.0;1.5;1040;3500;1.5;0;0;4;1040;0;1904;0;1713 22nd Ave S;Seattle;WA 98144;USA
7/05/2014 0:00;420000;MAC;3.0;2.25;1770;8165;2.0;0;0;3;1770;0;1977;2004;12921 79th Pl NE;Kirkland;WA 98034;USA
12/05/2014 0:00;420000;MAC;2.0;2.5;1480;1369;3.0;0;0;3;1480;0;2009;0;8107 165th Ave NE;Redmond;WA 98052;USA
14/05/2014 0:00;420000;MAC;4.0;2.5;3040;24123;2.0;0;0;3;3040;0;1999;0;4620 Kennedy Ave SE;Auburn;WA 98092;USA
28/05/2014 0:00;420000;MAC;3.0;1.75;1820;22320;1.0;0;0;3;1250;570;1977;2004;4031 W Ames Lake Dr NE;Redmond;WA 98053;USA
21/05/2014 0:00;420850;MAC;1.0;1.0;960;40946;1.0;0;0;5;960;0;1945;0;10815 E Lake Joy Dr NE;Carnation;WA 98014;USA
15/05/2014 0:00;423000;MAC;4.0;1.75;1880;7303;1.0;0;0;3;1010;870;1976;0;10320 NE 125th Pl;Kirkland;WA 98034;USA
20/05/2014 0:00;423000;MAC;4.0;1.75;1940;6909;1.0;0;0;4;970;970;1941;1998;11207 Evanston Ave N;Seattle;WA 98133;USA
8/05/2014 0:00;424500;MAC;3.0;1.75;1460;7700;1.0;0;0;3;1460;0;1979;2014;15917 NE 109th Way;Redmond;WA 98052;USA
6/05/2014 0:00;425000;MAC;4.0;2.0;1520;7983;1.0;0;0;5;1520;0;1967;0;14876 Juanita Woodinville Way NE;Inglewood-Finn Hill;WA 98034;USA
7/05/2014 0:00;425000;MAC;2.0;2.5;1150;1027;3.0;0;0;3;1150;0;2008;0;3631 Greenwood Ave N;Seattle;WA 98103;USA
16/05/2014 0:00;425000;MAC;3.0;2.5;2670;13218;1.0;0;0;4;2670;0;1988;0;26010 141st Ave SE;Kent;WA 98042;USA
28/05/2014 0:00;425000;MAC;4.0;2.75;1680;9545;1.0;0;0;4;1080;600;1979;0;7220 NE 152nd Pl;Kenmore;WA 98028;USA
20/05/2014 0:00;426000;MAC;4.0;2.5;2800;8494;2.0;0;0;3;2800;0;2004;2003;24957 SE 279th St;Maple Valley;WA 98038;USA
27/05/2014 0:00;427000;MAC;2.0;1.0;920;3780;1.0;0;0;3;920;0;1910;2006;807 N 42nd St;Seattle;WA 98103;USA
7/05/2014 0:00;428000;MAC;2.0;2.0;1350;3900;1.0;0;0;3;1350;0;2003;0;232nd Way;Redmond;WA 98053;USA
19/05/2014 0:00;429000;MAC;3.0;2.5;1920;15124;2.0;0;0;3;1920;0;1995;0;714 NE 10th St;North Bend;WA 98045;USA
21/05/2014 0:00;429000;MAC;3.0;2.5;2420;49928;2.0;0;0;3;1860;560;1985;0;24998 SE 155th Pl;Issaquah;WA 98027;USA
28/05/2014 0:00;429000;MAC;2.0;1.75;1350;6315;1.0;0;0;3;1350;0;2005;0;23039 NE 130th St;Redmond;WA 98053;USA
2/05/2014 0:00;430000;MAC;4.0;1.5;1920;10000;1.0;0;0;4;1070;850;1954;1979;4071 156th Ave SE;Bellevue;WA 98006;USA
20/05/2014 0:00;430000;MAC;3.0;1.75;1200;4500;1.0;0;0;5;1200;0;1906;0;5206 13th Ave S;Seattle;WA 98108;USA
21/05/2014 0:00;430000;MAC;3.0;1.0;1150;3000;1.0;0;0;5;1150;0;1906;0;945 N 80th St;Seattle;WA 98103;USA
21/05/2014 0:00;430000;MAC;3.0;2.75;2550;11160;2.0;0;0;3;2550;0;1994;0;14540 5th Ave NE;Shoreline;WA 98155;USA
22/05/2014 0:00;430000;MAC;4.0;3.0;3220;8936;2.0;0;0;3;2450;770;1990;2009;20301 96th Ave S;Kent;WA 98031;USA
22/05/2014 0:00;430000;MAC;2.0;2.5;1520;1588;2.0;0;0;3;1240;280;2007;0;2310 15th Ave S;Seattle;WA 98144;USA
28/05/2014 0:00;430000;MAC;3.0;3.75;3890;7140;1.0;0;2;3;2390;1500;1943;2007;10631 Forest Ave S;Seattle;WA 98178;USA
22/05/2014 0:00;431500;MAC;3.0;3.5;1900;1612;2.0;0;0;3;1430;470;2008;0;6527 41st Ave SW;Seattle;WA 98136;USA
22/05/2014 0:00;432000;MAC;3.0;2.25;1470;1578;2.0;0;0;3;1090;380;2007;0;7202 California Ave SW;Seattle;WA 98136;USA
22/05/2014 0:00;432000;MAC;3.0;2.75;2200;14925;1.0;0;0;3;1100;1100;1982;0;21013 NE 60th Pl;Redmond;WA 98053;USA
28/05/2014 0:00;432500;MAC;3.0;1.75;1980;5100;1.0;0;0;3;1270;710;1965;1993;8516 Linden Ave N;Seattle;WA 98103;USA
16/05/2014 0:00;433000;MAC;4.0;2.5;2280;7568;2.0;0;0;4;2280;0;2001;0;2207 Kennewick Pl NE;Renton;WA 98056;USA
23/05/2014 0:00;433000;MAC;4.0;1.75;1830;9600;1.0;0;0;4;1010;820;1966;0;16130 SE Newport Way;Bellevue;WA 98006;USA
19/05/2014 0:00;433500;MAC;3.0;2.5;2200;3360;2.0;0;0;3;2200;0;2009;0;6729 37th Ave S;Seattle;WA 98118;USA
2/05/2014 0:00;435000;MAC;4.0;1.0;1450;8800;1.0;0;0;4;1450;0;1954;1979;3922 154th Ave SE;Bellevue;WA 98006;USA
5/05/2014 0:00;435000;MAC;5.0;2.0;1840;9240;1.0;0;0;4;1540;300;1942;1958;14013 Ashworth Ave N;Seattle;WA 98133;USA
13/05/2014 0:00;435000;MAC;4.0;2.25;2140;6355;2.0;0;0;3;2140;0;2002;0;7125 Silent Creek Ave SE;Snoqualmie;WA 98065;USA
27/05/2014 0:00;435000;MAC;3.0;1.0;1270;4000;1.5;0;2;3;1270;0;1928;1954;3824 35th Ave SW;Seattle;WA 98126;USA
29/05/2014 0:00;436500;MAC;2.0;1.0;1260;5000;1.0;0;0;3;1040;220;1951;1994;3028 NW 68th St;Seattle;WA 98117;USA
8/05/2014 0:00;437000;MAC;3.0;1.75;1310;9282;1.0;0;0;4;1310;0;1976;1992;17128 NE 92nd St;Redmond;WA 98052;USA
14/05/2014 0:00;437000;MAC;3.0;2.75;2580;5200;2.0;0;0;3;2580;0;2008;0;808 Hoquiam Ave NE;Renton;WA 98059;USA
